date,AB-pd,AB-pt,AB-dt,AB-dd,AB-ht,AB-it,BC-pd,BC-pt,BC-dt,BC-dd,BC-ht,BC-it,MB-pd,MB-pt,MB-dt,MB-dd,MB-ht,MB-it,NB-pd,NB-pt,NB-dt,NB-dd,NB-ht,NB-it,NL-pd,NL-pt,NL-dt,NL-dd,NL-ht,NL-it,NS-pd,NS-pt,NS-dt,NS-dd,NS-ht,NS-it,NT-pd,NT-pt,NT-dt,NT-dd,NT-ht,NT-it,NU-pd,NU-pt,NU-dt,NU-dd,NU-ht,NU-it,ON-pd,ON-pt,ON-dt,ON-dd,ON-ht,ON-it,PE-pd,PE-pt,PE-dt,PE-dd,PE-ht,PE-it,QC-pd,QC-pt,QC-dt,QC-dd,QC-ht,QC-it,SK-pd,SK-pt,SK-dt,SK-dd,SK-ht,SK-it,YT-pd,YT-pt,YT-dt,YT-dd,YT-ht,YT-it,AB-hd,AB-id,BC-hd,BC-id,MB-hd,MB-id,NB-hd,NB-id,NL-hd,NL-id,NS-hd,NS-id,NT-hd,NT-id,NU-hd,NU-id,ON-hd,ON-id,PE-hd,PE-id,QC-hd,QC-id,SK-hd,SK-id,YT-hd,YT-id
2020-11-05,0,31792,343,0,170,44,481,17505,273,0,97,24,227,7455,110,4,181,24,2,349,6,0,5,0,2,294,4,0,0,0,1,1119,65,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,998,80690,3195,13,381,86,0,64,0,0,0,0,1138,111056,6378,28,538,82,128,3536,25,0,32,5,0,23,1,0,0,0,23,,,,20,1,,,,,,,,,,,,,,,51,7,,,,
2020-11-06,1381,32617,352,9,178,44,449,17954,275,2,104,28,314,7769,118,5,182,27,1,350,6,0,3,0,0,294,4,0,0,0,2,1121,65,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,1003,81693,3209,14,380,86,0,64,0,0,0,0,1133,112189,6403,25,539,77,87,3623,25,0,33,4,0,23,1,0,0,0,24,,,,26,5,,,,,,,,,,,,,,,55,10,,,,
2020-11-07,0,33257,352,0,183,46,569,18523,275,0,104,28,450,8219,122,7,195,30,3,353,6,0,2,0,2,296,4,0,0,0,4,1125,65,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1132,82825,3220,11,384,88,0,64,0,0,0,0,1234,113423,6431,28,523,78,115,3738,27,2,34,8,0,23,1,0,0,0,22,,,,24,4,,,,,,,,,,,,,,,58,9,,,,
2020-11-08,0,33888,352,0,191,48,503,19026,275,0,104,28,343,8562,130,3,208,32,1,354,6,0,2,0,1,297,4,0,0,0,3,1128,65,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1328,84153,3233,13,374,88,0,64,0,0,0,0,1329,114752,6440,9,527,77,159,3897,28,1,32,7,0,23,1,0,0,0,23,,,,14,4,,,,,,,,,,,,,,,62,15,,,,
2020-11-09,2302,34612,369,17,206,53,497,19523,281,6,133,43,344,8906,136,3,222,35,1,355,6,0,2,0,0,297,4,0,0,0,1,1129,65,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1242,85395,3245,12,367,84,2,66,0,0,0,0,1237,115989,6455,15,540,76,190,4087,29,1,37,8,0,23,1,0,0,0,20,,,,27,5,,,,,,,,,,,,,,,68,9,,,,
2020-11-10,713,35288,376,7,215,54,699,20222,284,3,142,46,508,9414,147,5,232,35,0,355,6,0,0,0,0,297,4,0,0,0,3,1132,65,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1388,86783,3260,15,422,82,1,67,0,0,0,0,1162,117151,6493,38,534,82,127,4214,29,0,44,11,0,23,1,0,0,0,29,,,,29,3,,,,,,,,,,,,,,,80,16,,,,
2020-11-11,0,36143,376,0,224,61,660,20882,284,0,142,46,434,9848,156,9,242,38,0,355,6,0,1,0,1,298,4,0,0,0,2,1134,65,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1426,88209,3275,15,424,88,0,67,0,0,0,0,1378,118529,6515,22,573,84,112,4326,29,0,48,11,0,23,1,0,0,0,20,,,,25,4,,,,,,,,,,,,,,,70,12,,,,
2020-11-12,1532,37039,393,17,246,64,586,21468,288,4,155,44,409,10257,163,9,249,40,1,356,6,0,1,1,0,298,4,0,0,0,0,1134,65,0,0,0,1,11,0,0,0,0,2,3,0,0,0,0,1575,89784,3293,18,431,98,1,68,0,0,0,0,1365,119894,6557,42,583,86,111,4437,29,0,49,13,1,24,1,0,0,0,27,,,,25,4,,,,,,,,,,,,,,,73,12,,,,
2020-11-13,907,38056,398,5,261,64,542,22010,290,2,167,50,369,10626,170,5,243,40,2,358,6,0,1,1,1,299,4,0,0,0,2,1136,65,0,0,0,4,15,0,0,0,0,1,4,0,0,0,0,1396,91180,3312,19,452,106,0,68,0,0,0,0,1301,121195,6586,29,583,85,76,4513,29,0,53,15,0,24,1,0,0,0,29,,,,30,2,,,,,,,,,,,,,,,67,11,,,,
2020-11-14,1026,39038,401,3,271,68,945,22955,290,0,167,50,443,11069,176,15,255,45,6,364,6,0,2,1,2,301,4,0,0,0,6,1142,65,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,1581,92761,3332,20,502,107,0,68,0,0,0,0,1448,122643,6611,25,583,82,307,4820,29,0,57,16,0,24,1,0,0,0,33,,,,26,6,,,,,,,,,,,,,,,59,11,,,,
2020-11-15,991,39890,407,6,283,67,589,23544,290,0,167,50,350,11419,185,10,277,51,3,367,6,0,2,1,2,303,4,0,1,0,2,1144,65,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,1248,94009,3361,29,479,118,0,68,0,0,0,0,1211,123854,6626,15,587,89,181,5001,31,2,62,16,0,24,1,0,0,0,28,,,,28,10,,,,,,,,,,,,,,,67,15,,,,
2020-11-16,860,40656,427,20,292,71,550,24094,299,9,181,57,306,11725,195,10,285,52,8,375,6,0,1,0,0,303,4,0,1,0,2,1146,65,0,0,0,0,15,0,0,0,0,22,26,0,0,0,0,1487,95496,3371,10,500,125,0,68,0,0,0,0,1218,125072,6651,25,591,87,181,5182,31,0,68,16,0,24,1,0,0,0,26,,,,29,4,,,,,,,,,,,,,,,84,13,,,,
2020-11-17,773,41385,432,5,305,70,733,24827,310,11,198,63,417,12142,203,7,298,50,4,379,6,0,0,0,2,305,4,0,1,0,5,1151,65,0,0,0,0,15,0,0,0,0,34,60,0,0,0,0,1249,96745,3383,12,529,127,0,68,0,0,0,0,982,126054,6675,24,638,100,240,5422,31,0,71,15,1,25,1,0,0,0,31,,,,21,2,,,,,,,,,,,,,,,87,11,,,,
2020-11-18,730,42487,443,11,322,69,860,25687,320,10,209,58,442,12584,213,11,303,49,9,388,6,0,0,0,2,307,4,0,1,0,3,1154,65,0,0,0,0,15,0,0,0,0,0,60,0,0,0,0,1417,98162,3415,32,535,127,0,68,0,0,0,0,1179,127233,6710,35,652,100,131,5553,32,1,76,17,0,25,1,0,0,0,43,,,,20,3,,,,,,,,,,,,,,,63,3,,,,
2020-11-19,1105,43627,451,8,345,68,643,26330,321,1,217,59,431,13015,221,8,323,46,4,392,6,0,0,0,1,308,4,0,2,0,1,1155,65,0,1,0,0,15,0,0,0,0,14,74,0,0,0,0,1210,99372,3443,28,526,146,0,68,0,0,0,0,1207,128440,6744,34,651,101,98,5651,32,0,83,21,1,26,1,0,0,0,38,,,,28,2,,,,,,,,,,,,,,,70,11,,,,
2020-11-20,1155,44961,462,11,355,67,936,27266,331,10,227,57,352,13367,234,9,322,48,9,401,6,0,1,0,0,308,4,0,2,0,5,1160,65,0,0,0,0,15,0,0,0,0,10,84,0,0,0,0,1418,100790,3451,8,518,142,0,68,0,0,0,0,1259,129699,6774,30,624,96,153,5804,33,1,85,19,3,29,1,0,0,0,40,,,,26,3,,,,,,,,,,,,,,,83,12,,,,
2020-11-21,1336,46523,471,9,356,72,721,27987,331,0,227,57,247,13614,246,10,327,48,23,424,6,0,1,0,8,316,4,0,1,0,8,1168,65,0,0,0,0,15,0,0,0,0,25,109,0,0,0,0,1588,102378,3472,21,513,146,0,68,0,0,0,0,1189,130888,6806,32,646,99,433,6237,33,0,93,21,0,29,1,0,0,0,36,,,,29,3,,,,,,,,,,,,,,,70,16,,,,
2020-11-22,1584,48051,471,0,364,75,656,28643,331,0,227,57,593,14207,252,12,339,55,6,430,6,0,0,0,3,319,4,0,0,0,11,1179,65,0,0,0,0,15,0,0,0,0,21,130,0,0,0,0,1534,103912,3486,14,484,147,0,68,0,0,0,0,1154,132042,6829,23,642,103,236,6473,33,0,99,19,3,32,1,0,0,0,34,,,,18,9,,,,,,,,,,,,,,,58,13,,,,
2020-11-23,1549,49171,476,5,383,78,680,29323,348,17,277,58,432,14639,267,7,351,55,15,445,7,1,0,0,2,321,4,0,0,0,11,1190,65,0,0,0,0,15,0,0,0,0,4,134,0,0,0,0,1589,105501,3505,19,507,156,1,69,0,0,0,0,1164,133206,6842,13,634,98,235,6708,37,4,106,19,6,38,1,0,0,0,47,,,,38,4,,,,,,,,,,,,,,,67,14,,,,
2020-11-24,1115,50442,492,16,397,86,843,30166,358,10,284,61,340,14979,282,12,359,53,5,450,7,0,0,0,2,323,4,0,0,0,37,1227,65,0,0,0,0,15,0,0,0,0,10,144,0,0,0,0,1009,106510,3519,14,534,159,0,69,0,0,0,0,1124,134330,6887,45,665,96,175,6883,37,0,105,20,0,38,1,0,0,0,43,,,,35,4,,,,,,,,,,,,,,,88,17,,,,
2020-11-25,1265,51526,500,8,436,97,880,31046,371,13,294,61,381,15360,291,8,366,52,3,453,7,0,1,0,1,324,4,0,0,0,16,1243,65,0,1,0,0,15,0,0,0,0,11,155,0,0,0,0,1373,107883,3554,35,523,159,0,69,0,0,0,0,1100,135430,6915,28,665,95,164,7047,37,0,111,19,1,39,1,0,0,0,60,,,,29,9,,,,,,,,,,,,,,,81,11,,,,
2020-11-26,1077,52754,510,10,449,98,757,31803,384,13,294,64,320,15680,303,10,374,49,12,465,7,0,0,0,3,327,4,0,0,0,14,1257,65,0,0,0,0,15,0,0,0,0,0,155,0,0,0,0,1478,109361,3575,21,556,151,1,70,0,0,0,0,1464,136894,6947,32,675,90,315,7362,40,3,108,18,0,39,1,0,0,0,45,,,,30,4,,,,,,,,,,,,,,,99,17,,,,
2020-11-27,1227,54469,519,9,463,103,705,32508,395,11,301,69,492,16172,315,14,388,50,12,477,7,0,1,0,4,331,4,0,0,0,0,1257,65,0,0,0,0,15,0,0,0,0,4,159,0,0,0,0,1855,111216,3595,20,542,151,0,70,0,0,0,0,1269,138163,6984,37,609,90,329,7691,44,4,111,16,3,42,1,0,0,0,51,,,,23,5,,,,,,,,,,,,,,,88,10,,,,
2020-11-28,1731,56063,524,5,478,110,819,33327,395,0,301,69,341,16513,326,10,399,46,4,481,7,0,0,0,2,333,4,0,0,0,0,1257,65,0,0,0,0,15,0,0,0,0,5,164,0,0,0,0,1822,113038,3624,29,595,155,2,72,0,0,0,0,1480,139643,7021,37,678,93,197,7888,45,1,106,18,3,45,1,0,0,0,50,,,,23,2,,,,,,,,,,,,,,,72,18,,,,
2020-11-29,1608,57773,533,9,495,116,641,33968,395,0,301,69,353,16866,337,11,408,47,14,495,7,0,0,0,4,337,4,0,0,0,0,1257,65,0,0,0,0,15,0,0,0,0,13,177,0,0,0,0,1708,114746,3648,24,586,156,0,72,0,0,0,0,1395,141038,7033,12,665,92,351,8239,45,0,115,23,0,45,1,0,0,0,48,,,,19,4,,,,,,,,,,,,,,,58,11,,,,
2020-11-30,1733,59090,541,8,521,124,542,34510,441,46,316,75,256,17122,355,11,395,46,6,501,7,0,0,0,1,338,4,0,0,0,48,1305,65,0,0,0,0,15,0,0,0,0,4,181,0,0,0,0,1746,116492,3656,8,618,168,0,72,0,0,0,0,1333,142371,7056,23,693,94,325,8564,47,2,123,23,2,47,1,0,0,0,65,,,,17,3,,,,,,,,,,,,,,,84,10,,,,
2020-12-01,1307,60786,551,10,551,123,773,35283,457,16,336,76,292,17414,371,16,418,50,7,508,7,0,0,0,1,339,4,0,0,0,10,1315,65,0,0,0,0,15,0,0,0,0,1,182,0,0,0,0,1707,118199,3663,7,645,185,0,72,0,0,0,0,1177,143548,7084,28,719,98,181,8745,51,4,121,24,0,47,1,0,0,0,54,,,,27,8,,,,,,,,,,,,,,,99,17,,,,
2020-12-02,1685,62637,561,10,566,124,757,36040,469,12,337,79,369,17783,382,14,421,54,6,514,7,0,0,0,1,340,4,0,0,0,17,1332,65,0,0,0,0,15,0,0,0,0,11,193,0,0,0,0,1723,119922,3698,35,656,183,0,72,0,0,0,0,1514,145062,7125,41,740,99,237,8982,53,2,132,26,3,50,1,0,0,0,54,,,,17,8,,,,,,,,,,,,,,,86,14,,,,
2020-12-03,1854,64432,575,14,588,127,697,36737,481,12,325,80,322,18105,396,11,431,58,6,520,7,0,0,0,0,340,4,0,0,0,11,1343,65,0,0,0,0,15,0,0,0,0,5,198,0,0,0,0,1824,121746,3712,14,666,195,0,72,0,0,0,0,1470,146532,7155,30,737,99,262,9244,54,1,128,24,1,51,1,0,0,0,72,,,,33,8,,,,,,,,,,,,,,,84,11,,,,
2020-12-04,1828,66313,590,15,601,129,589,37326,492,11,338,76,402,18507,409,9,438,62,8,528,7,0,0,0,3,343,4,0,0,0,15,1358,65,0,0,0,0,15,0,0,0,0,8,206,0,0,0,0,1780,123526,3737,25,674,207,1,73,0,0,0,0,1345,147877,7183,28,761,97,283,9527,55,1,126,25,3,54,1,0,0,0,69,,,,25,8,,,,,,,,,,,,,,,72,12,,,,
2020-12-05,1879,68142,596,6,626,131,779,38105,492,0,338,76,368,18875,426,19,441,59,2,530,7,0,1,1,4,347,4,0,0,0,6,1364,65,0,0,0,0,15,0,0,0,0,8,214,0,0,0,0,1859,125385,3757,20,709,202,0,73,0,0,0,0,2031,149908,7231,48,754,96,203,9730,55,0,116,25,0,54,1,0,0,0,68,,,,24,4,,,,,,,,,,,,,,,81,12,,,,
2020-12-06,1836,69867,615,19,654,136,572,38677,492,0,338,76,272,19147,438,14,440,59,4,534,7,0,2,1,4,351,4,0,0,0,4,1368,65,0,0,0,0,15,0,0,0,0,2,216,0,0,0,0,1924,127309,3772,15,701,204,7,80,0,0,0,0,1691,151599,7255,24,778,102,409,10139,59,4,135,26,0,54,1,0,0,0,69,,,,18,4,,,,,,,,,,,,,,,70,16,,,,
2020-12-07,1735,71661,631,16,695,140,580,39257,527,35,349,77,260,19407,447,12,440,61,2,536,7,0,3,2,0,351,4,0,0,0,8,1376,65,0,0,0,0,15,0,0,0,0,3,219,0,0,0,0,1925,129234,3798,26,725,213,4,84,0,0,0,0,1577,153176,7277,22,818,105,273,10412,60,1,143,26,3,57,1,0,0,0,79,,,,22,3,,,,,,,,,,,,,,,79,13,,,,
2020-12-08,1727,73155,640,9,707,154,660,39917,543,16,352,74,257,19664,462,13,434,58,5,541,7,0,3,3,1,352,4,0,0,0,7,1383,65,0,0,0,0,15,0,0,0,0,1,220,0,0,0,0,1676,130910,3808,10,794,219,0,84,0,0,0,0,1564,154740,7313,36,835,114,185,10597,66,6,144,27,1,58,1,0,0,0,64,,,,27,3,,,,,,,,,,,,,,,99,17,,,,
2020-12-09,1460,74751,653,13,724,151,764,40681,559,16,338,76,309,19973,472,18,430,60,1,542,7,0,3,3,1,353,4,0,0,0,3,1386,65,0,0,0,0,15,0,0,0,0,9,229,0,0,0,0,1890,132800,3836,28,811,221,0,84,0,0,0,0,1728,156468,7349,36,844,121,302,10899,71,5,140,27,0,58,1,0,0,0,73,,,,18,4,,,,,,,,,,,,,,,91,16,,,,
2020-12-10,1566,76497,666,13,726,151,774,41455,587,28,346,75,449,20422,487,13,432,60,4,546,7,0,4,3,1,354,4,0,0,0,7,1393,65,0,0,0,0,15,0,0,0,0,0,229,0,0,0,0,1983,134783,3871,35,829,228,0,84,0,0,0,0,1842,158310,7382,33,848,113,324,11223,75,4,138,31,0,58,1,0,0,0,67,,,,23,5,,,,,,,,,,,,,,,87,17,,,,
2020-12-11,1738,78094,684,18,726,151,714,42169,598,11,342,87,373,20795,502,14,418,54,8,554,8,1,4,3,1,355,4,0,0,0,9,1402,65,0,0,0,5,20,0,0,0,0,16,245,0,0,0,0,1848,136631,3916,45,808,235,0,84,0,0,0,0,1713,160023,7435,53,871,123,252,11475,75,0,133,27,0,58,1,0,0,0,60,,,,18,3,,,,,,,,,,,,,,,97,16,,,,
2020-12-12,1590,79803,697,13,705,157,737,42906,598,0,342,87,246,21041,512,18,422,49,1,555,8,0,4,3,3,358,4,0,0,0,7,1409,65,0,0,0,0,20,0,0,0,0,2,247,0,0,0,0,1873,138504,3933,17,855,237,0,84,0,0,0,0,1898,161921,7475,40,860,129,274,11749,86,11,118,22,0,58,1,0,0,0,53,,,,20,3,,,,,,,,,,,,,,,94,16,,,,
2020-12-13,1717,81668,719,22,729,159,564,43470,598,0,342,87,244,21285,523,7,427,51,2,557,8,0,3,2,0,358,4,0,0,0,6,1415,65,0,0,0,0,20,0,0,0,0,0,247,0,0,0,0,1677,140181,3949,16,813,253,0,84,0,0,0,0,1994,163915,7508,33,880,123,222,11971,89,3,117,23,0,58,1,0,0,0,73,,,,24,6,,,,,,,,,,,,,,,96,11,,,,
2020-12-14,1887,83009,733,14,760,156,517,43987,647,49,359,87,260,21545,538,9,422,52,1,558,8,0,3,2,1,359,4,0,0,0,5,1420,65,0,0,0,1,21,0,0,0,0,9,256,0,0,0,0,1940,142121,3972,23,857,244,5,89,0,0,0,0,1620,165535,7533,25,890,122,267,12238,91,2,124,27,1,59,1,0,0,0,63,,,,14,2,,,,,,,,,,,,,,,109,20,,,,
2020-12-15,1341,84296,744,11,774,161,587,44574,668,21,361,93,285,21830,552,9,427,51,1,559,8,0,3,2,0,359,4,0,0,0,6,1426,65,0,0,0,1,22,0,0,0,0,2,258,0,0,0,0,2275,144396,3992,20,921,249,0,89,0,0,0,0,1741,167276,7571,38,959,125,194,12432,98,7,124,26,0,59,1,0,0,0,68,,,,22,4,,,,,,,,,,,,,,,115,18,,,,
2020-12-16,1270,85888,760,16,784,157,635,45209,692,24,362,91,224,22054,569,15,412,48,8,567,8,0,3,2,5,364,4,0,0,0,4,1430,65,0,0,0,0,22,0,0,0,0,0,258,0,0,0,0,2139,146535,4035,43,932,256,0,89,0,0,0,0,1897,169173,7613,42,975,128,162,12594,98,0,124,30,0,59,1,0,0,0,79,,,,13,4,,,,,,,,,,,,,,,101,10,,,,
2020-12-17,1571,87348,790,30,792,166,622,45831,713,21,358,93,348,22402,580,14,407,48,6,573,8,0,3,2,3,367,4,0,1,0,6,1436,65,0,0,0,1,23,0,0,0,0,1,259,0,0,0,0,2432,148967,4058,23,919,263,1,90,0,0,0,0,1855,171028,7635,22,1002,134,238,12832,105,7,126,22,0,59,1,0,0,0,71,,,,17,2,,,,,,,,,,,,,,,85,16,,,,
2020-12-18,0,88717,790,0,790,179,640,46471,724,11,356,92,240,22642,584,10,399,53,0,573,8,0,3,2,5,372,4,0,1,0,7,1443,65,0,0,0,1,24,0,0,0,0,0,259,0,0,0,0,2290,151257,4098,40,877,261,0,90,0,0,0,0,1773,172801,7671,36,1011,141,245,13077,107,2,121,17,0,59,1,0,0,0,73,,,,17,5,,,,,,,,,,,,,,,100,17,,,,
2020-12-19,2765,90024,841,51,789,177,579,47050,724,0,356,92,223,22865,594,9,404,51,1,574,8,0,3,1,8,380,4,0,1,0,2,1445,65,0,0,0,0,24,0,0,0,0,0,259,0,0,0,0,2357,153614,4125,27,895,256,0,90,0,0,0,0,2038,174839,7715,44,1005,142,252,13329,115,8,127,20,0,59,1,0,0,0,67,,,,17,3,,,,,,,,,,,,,,,121,24,,,,
2020-12-20,1286,91275,851,10,810,178,504,47554,724,0,356,92,168,23033,600,13,413,53,0,574,8,0,3,1,2,382,4,0,1,0,0,1445,65,0,0,0,0,24,0,0,0,0,0,259,1,1,0,0,2316,155930,4150,25,875,261,0,90,0,0,0,0,2146,176985,7736,21,1010,146,226,13555,118,3,123,19,0,59,1,0,0,0,75,,,,16,4,,,,,,,,,,,,,,,78,15,,,,
2020-12-21,1240,92327,860,9,822,181,403,47957,765,41,341,80,153,23186,615,3,409,47,4,578,8,0,3,1,0,382,4,0,1,0,2,1447,65,0,0,0,0,24,0,0,0,0,3,262,1,0,0,0,2123,158053,4167,17,915,265,0,90,0,0,0,0,2108,179093,7766,30,1048,146,206,13761,122,4,131,20,0,59,1,0,0,0,64,,,,17,1,,,,,,,,,,,,,,,110,17,,,,
2020-12-22,1021,93663,871,11,836,169,514,48471,777,12,357,84,202,23388,624,18,392,45,2,580,8,0,2,1,1,383,4,0,1,0,7,1454,65,0,0,0,0,24,0,0,0,0,0,262,1,0,0,0,2202,160255,4188,21,1005,273,1,91,0,0,0,0,2183,181276,7794,28,1055,137,181,13942,125,3,124,21,0,59,1,0,0,0,75,,,,16,1,,,,,,,,,,,,,,,112,24,,,,
2020-12-23,1301,94793,890,19,852,177,536,49007,796,19,348,80,241,23629,638,15,378,41,5,585,8,0,2,1,1,384,4,0,1,0,4,1458,65,0,0,0,0,24,0,0,0,0,2,264,1,0,0,0,2408,162663,4229,41,1002,275,0,91,0,0,0,0,2247,183523,7867,73,1067,142,159,14101,130,5,125,21,0,59,1,0,0,0,77,,,,13,5,,,,,,,,,,,,,,,116,25,,,,
2020-12-24,0,96033,890,0,848,179,554,49561,808,12,341,78,176,23805,651,12,371,37,2,587,8,0,1,1,0,384,4,0,1,0,7,1465,65,0,0,0,0,24,0,0,0,0,1,265,1,0,0,0,2447,165110,4278,49,967,277,3,94,0,0,0,0,2349,185872,7913,46,1052,146,154,14255,134,4,165,21,1,60,1,0,0,0,74,,,,13,3,,,,,,,,,,,,,,,96,19,,,,
2020-12-25,0,96937,890,0,836,173,404,49965,808,0,341,78,198,24003,656,0,375,37,1,588,8,0,1,1,0,384,4,0,1,0,0,1465,65,0,0,0,0,24,0,0,0,0,0,265,1,0,0,0,0,165110,4278,0,967,277,0,94,0,0,0,0,0,185872,7913,0,1052,146,0,14255,134,0,165,21,0,60,1,0,0,0,74,,,,13,2,,,,,,,,,,,,,,,118,22,,,,
2020-12-26,0,97422,890,0,846,169,331,50296,808,0,341,78,146,24149,668,0,379,38,2,590,8,0,1,1,0,384,4,0,1,0,0,1465,65,0,0,0,0,24,0,0,0,0,0,265,1,0,0,0,4301,169411,4359,81,755,286,0,94,0,0,0,0,0,185872,7913,0,1052,146,0,14255,134,0,165,21,0,60,1,0,0,0,58,,,,12,1,,,,,,,,,,,,,,,116,19,,,,
2020-12-27,0,98377,890,0,864,176,476,50772,808,0,341,78,116,24265,673,28,380,39,2,592,8,0,2,1,3,387,4,0,1,0,0,1465,65,0,0,0,0,24,0,0,0,0,0,265,1,0,0,0,2005,171416,4377,18,823,285,0,94,0,0,0,0,0,185872,7913,0,1052,146,559,14814,141,7,182,26,0,60,1,0,0,0,65,,,,8,3,,,,,,,,,,,,,,,116,20,,,,
2020-12-28,4488,99273,1002,112,880,180,404,51176,808,0,341,78,124,24389,678,9,373,41,1,593,8,0,3,2,2,389,4,0,1,0,13,1478,65,0,0,0,0,24,0,0,0,0,1,266,1,0,0,0,0,171416,4377,0,823,285,0,94,0,0,0,0,9058,194930,8060,147,1124,150,0,14814,141,0,182,26,0,60,1,0,0,0,63,,,,10,3,,,,,,,,,,,,,,,118,25,,,,
2020-12-29,872,100637,1028,26,903,178,619,51795,882,74,373,80,125,24514,681,5,368,40,2,595,8,0,3,2,1,390,4,0,1,0,2,1480,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,4492,175908,4455,78,304,285,0,94,0,0,0,0,2381,197311,8124,64,1131,148,208,15022,151,10,182,32,0,60,1,0,0,0,70,,,,13,0,,,,,,,,,,,,,,,123,23,,,,
2020-12-30,1287,101900,1046,18,905,173,594,52389,893,11,379,77,185,24699,684,2,367,38,1,596,8,0,2,1,0,390,4,0,1,0,3,1483,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,2923,178831,4474,19,1177,323,2,96,0,0,0,0,2511,199822,8165,41,1211,152,138,15160,154,3,151,32,0,60,1,0,0,0,66,,,,17,1,,,,,,,,,,,,,,,125,19,,,,
2020-12-31,1200,103260,1046,0,892,167,620,53009,901,8,374,76,154,24853,691,6,356,39,3,599,9,1,1,1,0,390,4,0,1,0,3,1486,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,3328,182159,4530,56,1235,337,0,96,0,0,0,0,2819,202641,8226,61,1175,165,190,15350,155,1,112,30,0,60,1,0,0,0,51,,,,12,4,,,,,,,,,,,,,,,145,25,,,,
2021-01-01,1300,104181,1046,0,877,171,595,53604,901,0,374,76,180,25033,698,0,364,41,2,601,9,0,1,1,0,390,4,0,1,0,0,1486,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,0,182159,4530,0,1235,337,0,96,0,0,0,0,0,202641,8226,0,1175,165,0,15350,155,0,112,30,0,60,1,0,0,0,60,,,,13,4,,,,,,,,,,,,,,,122,17,,,,
2021-01-02,900,104647,1046,0,889,167,412,54016,901,0,374,76,94,25127,701,11,372,42,10,611,9,0,1,1,0,390,4,0,1,0,13,1499,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,5839,187998,4625,95,1003,322,0,96,0,0,0,0,0,202641,8226,0,1175,165,495,15845,158,3,160,33,0,60,1,0,0,0,65,,,,12,4,,,,,,,,,,,,,,,124,24,,,,
2021-01-03,400,105786,1046,0,890,165,536,54552,901,0,374,76,122,25249,705,5,371,43,7,618,9,0,1,1,0,390,4,0,1,0,0,1499,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,2964,190962,4650,25,998,329,0,96,0,0,0,0,7663,210304,8347,121,1225,179,238,16083,158,0,152,38,0,60,1,0,0,0,57,,,,7,2,,,,,,,,,,,,,,,128,23,,,,
2021-01-04,1307,106663,1142,96,902,166,516,55068,946,45,351,76,131,25380,714,5,366,40,17,635,9,0,1,1,1,391,4,0,1,0,6,1505,65,0,1,0,0,24,0,0,0,0,0,266,1,0,0,0,3270,194232,4679,29,1190,333,0,96,0,0,0,0,2546,212850,8379,32,1294,188,284,16367,160,2,180,38,5,65,1,0,0,0,47,,,,12,1,,,,,,,,,,,,,,,145,28,,,,
2021-01-05,843,107811,1168,26,880,165,566,55634,954,8,367,77,185,25565,723,7,352,40,27,662,9,0,1,1,1,392,4,0,1,0,3,1508,65,0,0,0,0,24,0,0,0,0,0,266,1,0,0,0,3128,197360,4730,51,1347,352,1,97,0,0,0,0,2508,215358,8441,62,1317,194,153,16520,166,6,166,31,0,65,1,0,0,0,51,,,,11,3,,,,,,,,,,,,,,,123,25,,,,
2021-01-06,1123,108777,1193,25,847,159,607,56241,962,8,381,78,179,25744,731,10,345,36,31,693,9,0,1,1,0,392,4,0,1,0,12,1520,65,0,0,0,0,24,0,0,0,0,0,266,1,0,0,0,3266,200626,4767,37,1463,361,0,97,0,0,0,0,2641,217999,8488,47,1393,202,284,16804,174,8,172,29,1,66,1,0,0,0,46,,,,9,0,,,,,,,,,,,,,,,154,29,,,,
2021-01-07,968,109953,1217,24,818,159,547,56788,970,8,372,74,226,25970,738,12,340,32,24,717,9,0,1,1,0,392,4,0,1,0,4,1524,65,0,0,0,0,24,0,0,0,0,0,266,1,0,0,0,3519,204145,4856,89,1472,363,0,97,0,0,0,0,2519,220518,8562,74,1380,202,334,17138,176,2,176,29,3,69,1,0,0,0,35,,,,10,0,,,,,,,,,,,,,,,146,28,,,,
